keyword,match_type,campaign_id,campaign_name,ad_group_id,ad_group_name
san diego lowest auto loan,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
simple,BROAD,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
suntrust,BROAD,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
type,BROAD,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
used,PHRASE,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
used car loans san diego,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
vanguard,BROAD,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408375,Search_Keyword Targeting_English_Loan-B
apply for car loan online,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
arrowhead credit union car loan,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto approve,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto credit express,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto financing companies,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loan hardship program,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loan payment,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loan quote,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loan rates,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loan rates sacramento,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loan services,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
auto loans,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
autopay car loan,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
banks that finance cars,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
best auto loan rates,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
best auto loans for negative equity,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
best bank for car loan,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
best bank for motorcycle loan,EXACT,22571396349,Ark Marketing_CCCU_Auto Loans Out of Market-ENG Q1 2026_Search_Google_Conversion,180117408455,Search_Keyword Targeting_English_Refinance-B
