location,impressions,clicks,cost,conversions
geoTargetConstants/9189254,127,23,9.413999,5.0
geoTargetConstants/9189321,82,8,11.307123999999998,0.0
geoTargetConstants/9189470,1,0,0.004714,0.0
geoTargetConstants/9189502,3245,0,15.984853,0.0
geoTargetConstants/9189505,484,94,45.992939,12.48639
geoTargetConstants/9190017,27,17,27.156986,23.043747
geoTargetConstants/9190087,115,44,34.577843,16.0
geoTargetConstants/9190095,239,49,78.81986500000001,18.999292
geoTargetConstants/9190176,28423,2,131.902799,0.0
geoTargetConstants/9190570,457,74,40.300325,14.0
geoTargetConstants/9190674,1186,0,5.889822,0.0
geoTargetConstants/9190784,291,34,24.46056,4.0
geoTargetConstants/9190906,20346,1,99.23168,0.0
geoTargetConstants/9190916,758,165,92.953658,8.0
geoTargetConstants/9191006,1,0,0.0,0.0
geoTargetConstants/9191360,10,0,0.0,0.0
geoTargetConstants/9191668,587,53,38.073432,11.0
geoTargetConstants/9191913,242,37,37.981377,5.0
geoTargetConstants/9192059,431,0,2.070347,0.0
geoTargetConstants/9192106,597,112,131.222808,33.998712
geoTargetConstants/9192199,41,0,0.194297,0.0
geoTargetConstants/9192462,8591,0,41.416829,0.0
geoTargetConstants/9192522,5,2,2.79,0.0
geoTargetConstants/9192631,10986,24,95.29582,2.0
geoTargetConstants/9192645,4,0,0.018062,0.0
geoTargetConstants/9192692,285,76,31.751981,8.0
geoTargetConstants/9192698,845,161,88.878958,27.0
geoTargetConstants/9192734,237,37,28.091404,4.0
geoTargetConstants/9192861,2,1,0.31,0.0
geoTargetConstants/9193255,909,178,78.95211,17.0
geoTargetConstants/9193494,35,2,0.098005,0.0
geoTargetConstants/9193593,2474,0,12.281299,0.0
geoTargetConstants/9193793,3,2,2.0,0.0
geoTargetConstants/9193905,540,90,67.798461,69.0
geoTargetConstants/9194373,25592,3,120.243113,0.0
geoTargetConstants/9194458,130,32,29.352621,5.0
geoTargetConstants/9194830,2,0,0.0,0.0
geoTargetConstants/9196312,655,152,82.175432,23.518081
geoTargetConstants/9207503,63,11,5.546993,1.0
geoTargetConstants/9208173,127,27,40.46434,7.0
geoTargetConstants/9209235,4,2,0.5,0.0
geoTargetConstants/9209703,1,1,0.01,0.0
geoTargetConstants/9209870,2672,0,13.549008,0.0
geoTargetConstants/9210347,35,10,1.54,2.0
geoTargetConstants/9210694,2,1,0.51,0.0
geoTargetConstants/9211755,12,0,0.0518,0.0
geoTargetConstants/9212801,33879,1,158.867067,0.0
geoTargetConstants/9213592,13,2,7.970612,0.0
geoTargetConstants/9213929,147,0,0.690693,0.0
geoTargetConstants/9214121,99,16,12.759796999999999,5.0
geoTargetConstants/9214214,6,0,0.0,0.0
geoTargetConstants/9214222,1,0,0.0,0.0
geoTargetConstants/9215132,252,90,77.418274,11.0
geoTargetConstants/9216045,330,0,1.760177,0.0
geoTargetConstants/9216340,40,11,4.503932,2.0
geoTargetConstants/9216377,155,31,14.081517,4.0
geoTargetConstants/9217034,191,19,16.641057,3.0
geoTargetConstants/9217247,3,2,0.29000000000000004,1.0
geoTargetConstants/9217433,79,11,15.348270000000001,1.0
geoTargetConstants/9218087,5523,0,26.42213,0.0
geoTargetConstants/9218093,4,1,0.01,0.0
geoTargetConstants/9219516,5,1,0.01,1.0
geoTargetConstants/9220934,22,4,0.279221,0.0
geoTargetConstants/9221177,211,33,21.759836,8.0
geoTargetConstants/9222444,53,10,2.6500000000000004,0.0
