location,impressions,clicks,cost,conversions
geoTargetConstants/1027600,17,8,1.286651,0.0
geoTargetConstants/1027601,4,1,0.540795,1.0
geoTargetConstants/1027602,762,6,9.605476,1.0
geoTargetConstants/1027604,111,0,0.47575100000000003,0.0
geoTargetConstants/1027609,432,12,12.437519,0.0
geoTargetConstants/1027610,360,17,7.448638,0.0
geoTargetConstants/1027612,74,1,0.772705,0.0
geoTargetConstants/1027615,4315,37,30.795081,2.0
geoTargetConstants/1027620,2,0,0.0,0.0
geoTargetConstants/1027621,1765,10,15.147166,1.0
geoTargetConstants/1027622,13,5,2.67,1.0
geoTargetConstants/1027623,15150,149,446.431739,23.0
geoTargetConstants/1027625,60,4,11.102027,1.0
geoTargetConstants/1027626,27978,698,877.73344,45.991611
geoTargetConstants/1027627,8674,54,98.410734,4.0
geoTargetConstants/1027630,122,0,0.338273,0.0
geoTargetConstants/1027632,397,35,20.107857,2.0
geoTargetConstants/1027634,4625,53,77.783259,10.0
geoTargetConstants/1027635,315,24,31.028711,1.0
geoTargetConstants/1027637,278,2,5.931589000000001,0.0
geoTargetConstants/1027638,237,5,7.13773,0.0
geoTargetConstants/1027639,2,0,0.0,0.0
geoTargetConstants/1027641,84,1,1.050723,0.0
geoTargetConstants/1027642,12,4,1.514373,1.0
geoTargetConstants/1027643,56,1,0.717055,0.0
geoTargetConstants/1027644,39,0,0.05563,0.0
geoTargetConstants/1027646,420,7,6.604422,0.0
geoTargetConstants/1027647,6011,55,116.008798,4.0
geoTargetConstants/1027648,2,1,1.14,1.0
geoTargetConstants/1027649,1854,92,148.61504300000001,5.0
geoTargetConstants/1027651,89,1,2.472839,0.0
geoTargetConstants/1027652,25,0,0.042614,0.0
geoTargetConstants/1027653,2751,11,21.43963,2.0
geoTargetConstants/1027654,5508,55,87.082447,6.0
geoTargetConstants/1027655,1,0,0.002141,0.0
geoTargetConstants/1027656,104,4,2.071306,1.0
geoTargetConstants/1027658,1,0,0.0,0.0
geoTargetConstants/1027659,6,2,0.28,3.0
geoTargetConstants/1027660,385,4,3.714237,0.0
geoTargetConstants/1027662,2146,10,22.84436,2.0
geoTargetConstants/1027663,592,18,27.500970000000002,0.0
geoTargetConstants/1027664,2248,22,37.715919,1.0
geoTargetConstants/1027665,176,6,4.697312,1.0
geoTargetConstants/1027666,46,3,1.8066669999999998,0.0
geoTargetConstants/1027667,12,2,1.101844,0.0
geoTargetConstants/1027668,34,0,0.023939,0.0
geoTargetConstants/1027669,1375,24,27.585272,0.0
geoTargetConstants/1027670,2180,20,37.22194,6.0
geoTargetConstants/1027671,11,1,0.021577,0.0
geoTargetConstants/1027672,1994,18,22.652375,0.0
geoTargetConstants/1027673,1,1,0.01,0.0
geoTargetConstants/1027674,601,28,18.095645,1.0
geoTargetConstants/1027675,40,1,0.096838,0.0
geoTargetConstants/1027679,5,1,0.271826,0.0
geoTargetConstants/1027681,1082,3,10.750502000000001,0.0
geoTargetConstants/1027683,2318,28,50.010794,2.0
geoTargetConstants/1027685,54,1,1.016671,0.0
geoTargetConstants/1027686,123,5,1.16303,0.0
geoTargetConstants/1027687,316,13,6.798836,0.0
geoTargetConstants/1027690,8644,94,155.748671,2.338761
geoTargetConstants/1027691,5261,109,95.839811,7.0
geoTargetConstants/1027692,1,0,0.002315,0.0
geoTargetConstants/1027693,119,7,2.630508,1.0
geoTargetConstants/1027695,23,0,0.0,0.0
geoTargetConstants/1027697,1260,37,41.036439,5.0
geoTargetConstants/1027698,2,0,0.0,0.0
geoTargetConstants/1027700,363,12,5.027217,1.0
geoTargetConstants/1027704,25,10,0.793706,1.0
geoTargetConstants/1027707,26,0,0.197103,0.0
geoTargetConstants/1027709,3469,87,120.931702,14.419347
geoTargetConstants/1027710,2788,144,121.48928,6.994573
geoTargetConstants/1027711,599,90,33.836505,6.0
geoTargetConstants/1027712,129780,2015,2792.775541,121.417185
geoTargetConstants/1027713,43168,2711,2611.522801,150.992091
geoTargetConstants/1027714,63607,1275,1734.555995,91.0
geoTargetConstants/1027717,6,1,0.17245600000000003,0.0
geoTargetConstants/1027718,6,2,0.02,0.0
geoTargetConstants/1027719,856,61,76.05024,1.0
geoTargetConstants/1027720,153,16,13.516206,1.0
geoTargetConstants/1027721,3,0,0.010469,0.0
geoTargetConstants/1027722,170,9,1.592895,2.0
geoTargetConstants/1027723,33,2,4.175773,0.0
geoTargetConstants/1027724,163,8,5.081181,1.0
geoTargetConstants/1027725,11087,41,97.833855,10.0
geoTargetConstants/1027726,9940,76,172.617085,13.0
geoTargetConstants/1027729,27,7,2.5872789999999997,1.0
geoTargetConstants/1027730,7,2,0.62,1.0
geoTargetConstants/1027732,1,0,0.004806,0.0
geoTargetConstants/1027733,281,10,6.889525,2.0
geoTargetConstants/1027737,5,2,0.6233029999999999,0.0
geoTargetConstants/1027738,1011,30,56.112734,3.0
geoTargetConstants/1027741,6714,35,85.825962,3.0
geoTargetConstants/1027742,20,3,2.926757,0.0
geoTargetConstants/1027744,297376,1829,4530.452343,205.0
geoTargetConstants/1027745,604,19,17.787062,4.0
geoTargetConstants/1027747,4,2,0.02,1.0
geoTargetConstants/1027748,3028,142,350.220985,9.0
geoTargetConstants/1027750,13,1,1.146427,0.0
geoTargetConstants/1027751,34778,976,1549.714177,68.7623
geoTargetConstants/1027753,5167,39,94.515592,9.0
geoTargetConstants/1027754,1274,9,10.795281,3.0
geoTargetConstants/1027756,37,0,0.04336,0.0
geoTargetConstants/1027757,10,1,0.95,0.0
geoTargetConstants/1027758,4913,58,83.770482,7.574882000000001
geoTargetConstants/1027760,11,4,0.363714,0.0
geoTargetConstants/1027764,596,7,7.229772,0.0
geoTargetConstants/1027766,733,19,82.538669,2.0
geoTargetConstants/1027769,657,5,20.155902,1.0
geoTargetConstants/1027770,9,0,0.006595,0.0
geoTargetConstants/1027771,1415,52,77.282877,8.0
geoTargetConstants/1027772,17,6,1.9000000000000001,2.0
geoTargetConstants/1027773,38620,919,1656.7055110000001,142.80697
geoTargetConstants/1027774,3,0,0.0,0.0
geoTargetConstants/1027776,130,4,3.552294,2.0
geoTargetConstants/1027777,88,1,0.466522,0.0
geoTargetConstants/1027778,3,0,0.0,0.0
geoTargetConstants/1027779,13,2,0.022606,0.0
geoTargetConstants/1027782,2594,133,239.699858,13.5
geoTargetConstants/1027784,2620,57,40.611455,12.0
geoTargetConstants/1027786,266,15,8.56621,1.0
geoTargetConstants/1027787,1667,41,54.665372000000005,3.9927200000000003
geoTargetConstants/1027788,4,0,0.0,0.0
geoTargetConstants/1027790,83,30,7.029826,8.0
geoTargetConstants/1027791,621,15,30.481382,1.0
geoTargetConstants/1027794,2,0,0.0,0.0
geoTargetConstants/1027795,6,3,1.11,0.0
geoTargetConstants/1027796,1,0,0.002826,0.0
geoTargetConstants/1027797,3,1,0.55,0.0
geoTargetConstants/1027799,18,0,0.128493,0.0
geoTargetConstants/1027801,1844,10,22.17445,0.0
geoTargetConstants/1027802,74,3,20.690918,0.0
geoTargetConstants/1027806,177,5,2.916749,0.0
geoTargetConstants/1027809,3884,5,19.055457,0.0
geoTargetConstants/1027810,8,3,0.03,4.0
geoTargetConstants/1027811,31,10,2.155016,2.0
geoTargetConstants/1027812,518,12,9.822065,0.0
geoTargetConstants/1028181,1,0,0.005798,0.0
geoTargetConstants/9051502,1872,9,22.213708,2.0
geoTargetConstants/9051524,20717,143,330.553297,6.0084789999999995
geoTargetConstants/9051619,5403,91,114.623158,14.0
geoTargetConstants/9051666,1986,20,33.346571,3.5
geoTargetConstants/9051679,1531,22,49.882974,2.0
geoTargetConstants/9051690,1,0,0.005881,0.0
geoTargetConstants/9051701,1842,18,29.849477,4.0
geoTargetConstants/9051777,114,0,0.254027,0.0
geoTargetConstants/9051783,4268,32,56.251489,2.0
geoTargetConstants/9051868,47,1,11.495165,0.0
geoTargetConstants/9051880,242,9,10.737232,2.0
geoTargetConstants/9051892,5679,77,393.522089,3.5
geoTargetConstants/9051901,279,19,13.039635,3.0
geoTargetConstants/9051945,1740,53,47.008957,7.0
geoTargetConstants/9052103,2,0,0.007788,0.0
geoTargetConstants/9052116,3,2,0.02,1.0
geoTargetConstants/9052182,2528,13,17.07586,1.0
geoTargetConstants/9052248,1,0,0.002688,0.0
geoTargetConstants/9052372,96,2,3.3360149999999997,0.0
geoTargetConstants/9052397,456,9,11.950024,0.0
geoTargetConstants/9052439,12354,43,102.071292,1.0
geoTargetConstants/9052454,1,0,0.0,0.0
geoTargetConstants/9052537,106,6,16.684847,1.0
geoTargetConstants/9052624,500,8,8.969189,3.0
geoTargetConstants/9052640,6477,76,148.152822,2.0
geoTargetConstants/9052644,10303,163,277.322972,14.971674
geoTargetConstants/9052667,183,6,7.672651,0.0
geoTargetConstants/9052794,1,1,0.03,0.0
geoTargetConstants/9052821,1599,21,49.3529,7.0
geoTargetConstants/9052842,8619,46,137.937857,3.0
geoTargetConstants/9052871,10718,167,234.84726700000002,22.052886
geoTargetConstants/9052898,23,8,1.241764,0.0
geoTargetConstants/9052980,339,3,10.978944,0.0
geoTargetConstants/9053013,21389,175,425.146224,22.0
geoTargetConstants/9053022,1002,1,5.000435,0.0
geoTargetConstants/9053053,1,0,0.005338,0.0
geoTargetConstants/9053125,7,2,0.63,0.0
geoTargetConstants/9053149,1,0,0.0,0.0
geoTargetConstants/9189198,2625,21,84.53788,0.0
geoTargetConstants/9189347,17,3,0.327394,0.0
geoTargetConstants/9189574,223,2,5.263231,5.0
geoTargetConstants/9189596,178,11,40.648066,1.0
geoTargetConstants/9189896,2,0,0.0,0.0
geoTargetConstants/9190085,2,1,0.02,0.0
geoTargetConstants/9190104,543,4,8.900759,0.0
geoTargetConstants/9190375,503,43,49.045122000000006,3.0
geoTargetConstants/9190391,11,0,0.0,0.0
geoTargetConstants/9190555,232,10,5.519603,0.0
geoTargetConstants/9190733,1,1,0.01,0.0
geoTargetConstants/9191218,993,112,190.118613,6.0
geoTargetConstants/9191248,49,4,9.226116,0.0
geoTargetConstants/9191638,3605,19,60.118041,2.0
geoTargetConstants/9191746,64,1,9.474912,0.0
geoTargetConstants/9191753,166,14,45.123681,1.0
geoTargetConstants/9191765,1,0,0.003246,0.0
geoTargetConstants/9192153,213,3,8.948545999999999,0.0
geoTargetConstants/9192217,29,3,1.8499999999999999,1.0
geoTargetConstants/9192346,143,8,17.508484,0.0
geoTargetConstants/9192447,7024,57,287.603754,8.5
geoTargetConstants/9192531,2,0,0.002016,0.0
geoTargetConstants/9192763,312,4,3.9150590000000003,0.0
geoTargetConstants/9192863,38,3,2.6675129999999996,0.0
geoTargetConstants/9192879,254,1,6.457445999999999,1.0
geoTargetConstants/9193159,4796,46,194.85695,8.0
geoTargetConstants/9193184,303,2,2.380147,0.0
geoTargetConstants/9193270,4,0,0.010409,0.0
geoTargetConstants/9193284,1,1,0.35,0.0
geoTargetConstants/9193444,6011,306,1039.865514,60.00804
geoTargetConstants/9193675,2,0,0.008744,0.0
geoTargetConstants/9193886,1,0,0.0,0.0
geoTargetConstants/9193887,70,3,2.723756,0.0
geoTargetConstants/9194342,1797,8,36.096277,0.0
geoTargetConstants/9194364,6076,46,101.127933,6.0
geoTargetConstants/9194708,1,0,0.011095,0.0
geoTargetConstants/9194886,170,9,4.213132,3.0
geoTargetConstants/9194937,196,2,3.138712,0.0
geoTargetConstants/9195013,1,0,0.0,0.0
geoTargetConstants/9195141,176,8,4.619171,0.0
geoTargetConstants/9195192,127,0,1.274982,0.0
geoTargetConstants/9195224,94,5,1.973924,0.0
geoTargetConstants/9195286,115,3,10.283975,0.0
geoTargetConstants/9195509,253,1,3.50657,0.0
geoTargetConstants/9195576,3,0,0.0,0.0
geoTargetConstants/9197757,1,0,0.002483,0.0
geoTargetConstants/9207296,68,3,0.367551,0.0
geoTargetConstants/9208085,180,2,4.772361,0.0
geoTargetConstants/9210208,3832,153,166.69594,12.751532
geoTargetConstants/9210338,2466,20,48.237526,7.0
geoTargetConstants/9210705,96,2,1.539218,0.0
geoTargetConstants/9211839,96,2,1.4403059999999999,0.0
geoTargetConstants/9211871,237,6,10.958684,1.0
geoTargetConstants/9212428,129,3,1.460771,2.0
geoTargetConstants/9212738,77,2,1.826347,0.0
geoTargetConstants/9213352,74,1,2.097645,0.0
geoTargetConstants/9215652,388,7,19.054669,0.0
geoTargetConstants/9217763,214,4,3.0427269999999997,0.0
geoTargetConstants/9218144,40,2,0.07393,0.0
geoTargetConstants/9218189,1,0,0.00253,0.0
geoTargetConstants/9218404,73,10,3.210118,0.0
geoTargetConstants/9219049,50,0,0.0,0.0
geoTargetConstants/9219378,6423,190,264.229267,5.0
geoTargetConstants/9220278,5451,126,205.498573,9.666666
geoTargetConstants/9220888,3,1,0.652849,0.0
geoTargetConstants/9221655,25,0,0.064716,0.0
geoTargetConstants/9222075,53,3,2.0086340000000003,0.0
geoTargetConstants/9222411,40,0,0.047843,0.0
geoTargetConstants/9222750,13,0,0.102871,0.0
